Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
494.0,1155.0,165.0,AA,DFW,BWI,4,0
4186.0,425.0,70.0,MQ,LSE,ORD,3,0
648.0,,181.0,UA,DEN,PIT,3,1
445.0,1230.0,199.0,B6,BOS,TPA,1,0
7035.0,932.0,138.0,OO,PDX,LAX,3,1
257.0,400.0,110.0,WN,DAL,ABQ,2,1
2776.0,,79.0,DL,MEM,MSY,1,1
1684.0,705.0,175.0,WN,DEN,PDX,1,1
9.0,445.0,77.0,CO,BOS,EWR,6,1
5187.0,616.0,88.0,EV,LEX,ATL,2,0
6300.0,505.0,47.0,OO,PSP,LAX,6,1
1456.0,615.0,142.0,US,DCA,MCO,5,1
6877.0,1115.0,164.0,OO,LAX,SEA,1,0
3247.0,420.0,85.0,WN,PHX,LAX,2,1
59.0,670.0,110.0,WN,SJC,PHX,3,0
2851.0,1064.0,71.0,YV,PHX,YUM,7,0
2794.0,1020.0,110.0,MQ,GPT,DFW,6,0
4989.0,1235.0,,EV,CVG,DEN,7,1
6294.0,1059.0,63.0,OO,DRO,DEN,3,1
2327.0,810.0,76.0,XE,MFE,IAH,7,0
2010.0,870.0,126.0,DL,DFW,ATL,7,1
5313.0,360.0,105.0,EV,EWN,ATL,2,0
755.0,540.0,131.0,UA,MCO,IAD,5,0
3653.0,530.0,106.0,9E,DTW,CID,3,0
2725.0,1268.0,67.0,YV,PHX,PSP,7,1
5250.0,,94.0,EV,DCA,BOS,3,1
6277.0,897.0,98.0,,DCA,CMH,3,0
385.0,960.0,80.0,WN,LGA,BWI,2,1
5363.0,714.0,88.0,EV,MEM,ATL,2,1
481.0,420.0,140.0,FL,BWI,MCO,3,0
467.0,810.0,,AS,LAX,SEA,4,1
2477.0,,232.0,DL,MSP,LAX,6,0
1944.0,545.0,125.0,WN,OAK,SEA,7,0
1953.0,1295.0,,,MSP,SEA,7,1
3250.0,445.0,80.0,WN,SEA,BOI,2,0
5182.0,521.0,71.0,EV,ATL,CAE,3,0
1440.0,1120.0,85.0,WN,OAK,SAN,1,1
6431.0,859.0,163.0,OO,LAX,SAT,5,1
3875.0,525.0,88.0,9E,DTW,GRB,5,0
7010.0,689.0,56.0,OO,DEN,MTJ,1,0
608.0,750.0,,WN,MDW,LAS,3,1
1441.0,545.0,105.0,WN,OAK,PDX,2,1
7338.0,1040.0,96.0,EV,TLH,MEM,1,1
2506.0,435.0,137.0,XE,BNA,IAH,6,0
2402.0,1060.0,187.0,DL,MIA,DTW,5,1
1838.0,475.0,,WN,SMF,PDX,2,1
1707.0,910.0,141.0,CO,TPA,IAH,5,0
9.0,1230.0,91.0,DL,ATL,TPA,7,1
4726.0,1297.0,102.0,OO,SLC,MFR,7,1
6957.0,1307.0,,OO,DEN,RAP,2,1
1807.0,390.0,145.0,WN,SAN,DEN,6,1
94.0,1280.0,166.0,,PHX,PDX,5,1
1834.0,1050.0,,WN,PHX,OAK,6,1
1930.0,935.0,190.0,AA,MIA,BOS,2,0
866.0,840.0,337.0,AS,KOA,SEA,7,0
2097.0,585.0,,XE,LGA,CLE,7,0
405.0,360.0,100.0,WN,BNA,BWI,5,1
5444.0,945.0,,EV,OKC,ATL,7,1
1663.0,1020.0,134.0,US,PVD,CLT,4,1
1426.0,925.0,70.0,AA,DFW,SAT,3,1
1033.0,705.0,40.0,YV,HNL,KOA,5,1
1990.0,965.0,60.0,AA,MIA,MCO,1,1
4740.0,675.0,68.0,OO,LAX,LAS,5,1
6389.0,780.0,85.0,OO,SFO,SNA,4,0
779.0,685.0,,AA,ORD,SAN,1,0
2922.0,1050.0,95.0,MQ,BRO,DFW,5,0
769.0,404.0,113.0,F9,DEN,LAS,1,0
460.0,440.0,75.0,AA,IAH,DFW,6,0
3597.0,1185.0,160.0,WN,MDW,MCO,3,1
2501.0,690.0,118.0,XE,IAH,ELP,1,1
1062.0,855.0,,AA,MCI,DFW,5,0
1586.0,465.0,155.0,WN,PIT,TPA,6,1
6326.0,614.0,208.0,OO,ORD,ELP,4,0
4652.0,655.0,80.0,OO,GFK,MSP,4,1
570.0,1260.0,85.0,WN,SFO,SAN,7,1
1396.0,1210.0,,WN,OAK,LAS,7,1
38.0,930.0,60.0,WN,HOU,DAL,1,0
1707.0,703.0,109.0,DL,SLC,GEG,6,1
2776.0,725.0,69.0,XE,MKE,CLE,7,0
2507.0,426.0,84.0,DL,OMA,MSP,1,1
641.0,645.0,393.0,B6,JFK,SFO,3,0
2623.0,655.0,135.0,WN,CMH,MCO,5,1
1962.0,,110.0,DL,DTW,PHL,4,0
859.0,945.0,,US,MCO,DCA,5,0
296.0,1160.0,,UA,DEN,RNO,6,1
3415.0,1100.0,105.0,WN,PDX,SLC,4,1
2704.0,700.0,130.0,MQ,DFW,MSN,2,1
943.0,,,WN,LAS,BNA,3,1
343.0,480.0,186.0,US,IAH,PHX,4,1
1094.0,400.0,205.0,WN,PVD,FLL,3,1
1083.0,540.0,220.0,WN,MSP,PHX,7,0
11.0,940.0,90.0,WN,SAN,OAK,2,1
2888.0,735.0,,MQ,CRP,DFW,2,0
5122.0,623.0,121.0,EV,MCI,DTW,3,0
1007.0,1170.0,40.0,YV,HNL,KOA,1,1
1181.0,940.0,120.0,WN,PHX,SMF,3,1
4767.0,605.0,110.0,OO,MSP,SDF,5,1
103.0,375.0,131.0,F9,MSP,DEN,7,0
5455.0,756.0,94.0,EV,SDF,ATL,2,1
3916.0,,115.0,9E,GSP,DTW,1,0
163.0,383.0,400.0,UA,BOS,LAX,2,1
6423.0,460.0,118.0,OH,DTW,BDL,2,0
149.0,,,US,PHX,CMH,3,1
6285.0,820.0,97.0,OH,CID,DTW,3,0
2337.0,450.0,102.0,DL,BWI,DTW,1,0
3124.0,1155.0,137.0,XE,ORD,EWR,7,0
2985.0,1170.0,66.0,YV,FAT,LAS,4,0
1506.0,820.0,185.0,AA,MIA,BOS,4,1
14.0,510.0,166.0,US,SEA,PHX,2,0
6992.0,947.0,62.0,,DEN,DRO,1,0
2940.0,395.0,50.0,MQ,ABI,DFW,7,0
4437.0,480.0,120.0,MQ,LGA,CMH,7,1
607.0,1050.0,100.0,WN,LAS,SFO,4,0
3864.0,540.0,50.0,WN,OAK,RNO,1,1
1077.0,470.0,230.0,AA,DFW,SFO,1,0
870.0,850.0,369.0,AS,ANC,HNL,4,0
3238.0,725.0,55.0,MQ,CLL,DFW,3,1
1588.0,590.0,122.0,US,CLT,PVD,7,0
619.0,,,AS,LAS,SEA,7,0
1975.0,610.0,150.0,DL,MSP,ATL,4,0
908.0,675.0,125.0,B6,ORD,JFK,4,0
2758.0,970.0,81.0,DL,LAX,SFO,3,1
483.0,1218.0,141.0,FL,BWI,MCO,5,0
5356.0,1310.0,,EV,ATL,CHA,7,1
1416.0,835.0,,US,LAX,PHL,4,0
1764.0,1077.0,,US,CLT,DCA,7,1
7079.0,865.0,83.0,EV,CAE,IAD,5,0
332.0,479.0,,CO,IAH,LGA,6,0
1027.0,695.0,80.0,WN,DAL,MSY,4,1
374.0,725.0,125.0,AA,ORD,LGA,4,0
18.0,645.0,250.0,FL,BWI,SJU,6,0
2125.0,515.0,90.0,WN,DAL,BHM,6,1
482.0,720.0,160.0,WN,PHL,MCO,5,1
2860.0,866.0,149.0,DL,ATL,PWM,1,0
704.0,740.0,,WN,SLC,MDW,3,1
1427.0,830.0,80.0,WN,MDW,BNA,4,1
734.0,1075.0,98.0,US,CLT,PHL,6,0
602.0,750.0,73.0,B6,JFK,PWM,5,0
5144.0,975.0,100.0,EV,ATL,CAK,5,0
4340.0,725.0,110.0,9E,TPA,RDU,7,1
148.0,,137.0,F9,DEN,HOU,6,0
2451.0,840.0,100.0,WN,OAK,PDX,6,1
3044.0,964.0,141.0,XE,OMA,IAH,2,0
1055.0,,32.0,YV,OGG,HNL,7,0
1134.0,440.0,70.0,WN,LGA,BWI,3,0
662.0,733.0,,US,DEN,PHX,4,1
628.0,865.0,135.0,WN,BWI,BHM,2,1
747.0,1220.0,157.0,B6,MCO,SJU,2,1
5140.0,825.0,142.0,EV,DTW,JAN,2,1
6347.0,979.0,60.0,OO,ATW,ORD,4,0
3850.0,360.0,,9E,FNT,DTW,2,0
2982.0,,75.0,WN,SJC,SNA,3,1
1099.0,540.0,70.0,,BUR,OAK,5,1
3762.0,650.0,105.0,WN,DAL,ELP,5,0
5074.0,1180.0,,EV,DTW,BOS,5,1
2254.0,,140.0,WN,OAK,DEN,7,1
4940.0,330.0,147.0,EV,OMA,ATL,1,0
6718.0,796.0,123.0,OO,XNA,DEN,3,0
6369.0,360.0,40.0,OO,CLD,LAX,5,1
485.0,1235.0,115.0,AA,ORD,TUL,2,1
787.0,1020.0,376.0,CO,EWR,SNA,4,1
435.0,820.0,193.0,B6,BOS,MCO,5,1
4228.0,760.0,95.0,MQ,ORD,SGF,4,1
443.0,1000.0,140.0,WN,RSW,BWI,5,1
3270.0,780.0,95.0,MQ,DFW,MOB,5,0
91.0,1170.0,,B6,JFK,OAK,3,0
1358.0,1340.0,130.0,AA,ORD,BOS,1,1
1605.0,485.0,173.0,DL,DTW,MCO,1,1
2734.0,1068.0,80.0,YV,PHX,LGB,5,0
363.0,420.0,160.0,FL,LGA,ATL,6,0
3854.0,555.0,105.0,WN,SLC,PHX,5,1
7114.0,1158.0,83.0,EV,JFK,IAD,1,1
5010.0,1111.0,102.0,EV,OAJ,ATL,6,0
593.0,866.0,122.0,UA,PHX,SFO,5,0
382.0,645.0,220.0,CO,IAH,BOS,7,0
1849.0,1085.0,186.0,US,PHL,MSP,4,1
93.0,747.0,228.0,CO,SFO,IAH,3,1
2459.0,,153.0,DL,ATL,OMA,5,0
339.0,750.0,70.0,WN,SAN,LAS,2,0
5907.0,1250.0,116.0,XE,ORD,ICT,2,0
2706.0,915.0,216.0,DL,SFO,MSP,2,0
5952.0,1015.0,134.0,XE,BHM,ORD,5,0
563.0,930.0,75.0,AA,XNA,DFW,1,0
365.0,650.0,123.0,US,PHX,SMF,4,1
318.0,1228.0,97.0,UA,DEN,TUL,3,0
1204.0,640.0,,AA,ABQ,DFW,5,0
1133.0,530.0,260.0,CO,EWR,DFW,3,1
542.0,595.0,,US,PHX,DFW,2,1
6727.0,384.0,63.0,OO,MTJ,DEN,7,0
3836.0,575.0,120.0,MQ,ORD,PHL,5,0
2310.0,645.0,,DL,DFW,ATL,6,0
6286.0,610.0,147.0,OH,LGA,CVG,6,0
6609.0,670.0,107.0,OH,JFK,RIC,4,0
6634.0,360.0,132.0,OH,HSV,DTW,5,0
87.0,1095.0,197.0,DL,JFK,TPA,1,0
1025.0,500.0,70.0,WN,PHX,ELP,2,0
101.0,1180.0,87.0,B6,BUF,JFK,4,0
1910.0,980.0,60.0,WN,SAT,DAL,6,1
509.0,655.0,125.0,WN,DEN,AUS,1,0
4079.0,695.0,68.0,9E,SGF,MEM,5,0
843.0,895.0,75.0,WN,ABQ,PHX,4,1
1372.0,1015.0,125.0,AA,MIA,RDU,5,0
1914.0,885.0,80.0,WN,PHX,SNA,5,1
515.0,415.0,75.0,DL,MSN,MSP,5,1
4209.0,990.0,90.0,MQ,CLE,ORD,5,0
63.0,1045.0,250.0,CO,EWR,IAH,5,1
2243.0,745.0,190.0,AA,PIT,DFW,3,1
5121.0,1291.0,148.0,,ATL,OMA,5,0
242.0,1176.0,51.0,HA,HNL,ITO,3,1
3725.0,335.0,75.0,9E,TVC,DTW,5,0
6981.0,526.0,57.0,OO,DEN,CPR,4,0
6737.0,1290.0,148.0,OO,DEN,FAT,4,0
2716.0,895.0,110.0,MQ,DFW,EVV,4,0
342.0,961.0,123.0,FL,ATL,PHL,1,0
83.0,556.0,351.0,UA,IAD,LAX,5,1
5483.0,935.0,110.0,EV,BOS,DCA,5,1
885.0,437.0,105.0,UA,LAS,SFO,4,0
2199.0,1145.0,121.0,DL,MEM,MCO,3,1
765.0,380.0,133.0,F9,AUS,DEN,5,0
4396.0,619.0,86.0,9E,LEX,ATL,7,1
5192.0,1075.0,120.0,,MLI,ATL,4,0
6482.0,,94.0,OH,CVG,RDU,4,1
4602.0,1020.0,,OO,FCA,SLC,3,0
1933.0,465.0,70.0,WN,MDW,CMH,3,0
1684.0,1360.0,,,SJC,ATL,7,1
373.0,847.0,,,HNL,LIH,6,0
392.0,1141.0,51.0,HA,HNL,ITO,7,1
1466.0,1220.0,50.0,WN,TPA,PBI,2,0
2738.0,390.0,175.0,MQ,GSP,DFW,1,0
1008.0,1080.0,35.0,YV,HNL,OGG,2,0
5987.0,1270.0,74.0,XE,ORD,CLE,1,1
2654.0,505.0,80.0,WN,BWI,MHT,4,1
285.0,1270.0,134.0,FL,ATL,HOU,4,0
3988.0,910.0,95.0,9E,DTW,ROA,4,0
1172.0,715.0,125.0,US,TPA,DCA,6,0
5252.0,1135.0,82.0,EV,TLH,FLL,4,0
6386.0,959.0,92.0,OO,SFO,BOI,2,1
395.0,705.0,158.0,US,LAS,DFW,1,0
3909.0,925.0,,MQ,TYS,ORD,4,0
1439.0,1079.0,,B6,SFO,LGB,3,1
3311.0,,,MQ,DFW,SPS,6,0
2855.0,745.0,119.0,XE,HSV,IAH,3,0
725.0,724.0,216.0,B6,JFK,BQN,4,1
1060.0,1075.0,,WN,PDX,OAK,1,1
3989.0,670.0,75.0,MQ,DAY,ORD,5,0
4465.0,405.0,,OO,GJT,SLC,4,0
365.0,620.0,279.0,UA,ORD,SNA,5,1
1327.0,605.0,360.0,WN,BWI,SAN,6,1
3451.0,1110.0,,MQ,DFW,XNA,3,1
1488.0,1150.0,171.0,CO,IAH,DTW,5,1
1285.0,435.0,250.0,WN,SFO,MDW,4,1
4097.0,1062.0,128.0,,RDU,MEM,4,1
4982.0,600.0,154.0,EV,ATL,GRK,3,0
1091.0,420.0,144.0,FL,IND,MCO,6,0
422.0,615.0,225.0,UA,DEN,EWR,6,0
1364.0,420.0,250.0,AA,LAX,ORD,5,0
6379.0,557.0,62.0,OO,SBP,LAX,1,0
7029.0,,143.0,OO,SLC,SFO,3,1
3489.0,565.0,60.0,WN,MCO,FLL,4,0
67.0,841.0,87.0,,BUF,JFK,6,0
3317.0,460.0,60.0,MQ,DFW,SJT,3,0
1172.0,,100.0,FL,CLT,MCO,6,0
7212.0,1197.0,72.0,YV,ROC,IAD,3,0
458.0,1165.0,177.0,B6,FLL,BOS,5,1
5318.0,405.0,138.0,EV,JAN,DCA,4,0
682.0,370.0,140.0,WN,AUS,DEN,4,0
1527.0,899.0,215.0,CO,BWI,IAH,1,1
1468.0,535.0,85.0,AA,DFW,MEM,4,1
1260.0,605.0,273.0,DL,SLC,EWR,3,1
342.0,1075.0,69.0,,PHX,LAS,1,0
2903.0,480.0,,XE,LFT,IAH,2,0
5531.0,,92.0,EV,MYR,ATL,7,0
328.0,,270.0,FL,SFO,ATL,1,0
4683.0,780.0,110.0,OO,EUG,SLC,4,1
5931.0,,106.0,XE,ORD,XNA,2,1
1093.0,780.0,140.0,FL,IND,MCO,5,0
3594.0,530.0,190.0,WN,PVD,MCO,4,1
22.0,,121.0,FL,ATL,MDW,4,0
2906.0,826.0,118.0,DL,MEM,DTW,5,1
1285.0,1076.0,110.0,DL,ATL,PBI,4,0
4761.0,675.0,104.0,OO,SLC,PSP,2,0
4296.0,875.0,80.0,9E,MEM,GPT,4,1
1362.0,1015.0,85.0,WN,SNA,SMF,1,1
2724.0,390.0,79.0,DL,BIS,MSP,6,1
539.0,1025.0,188.0,CO,MIA,EWR,7,0
3930.0,1160.0,87.0,9E,MSP,AZO,4,0
625.0,385.0,100.0,CO,EWR,CLE,5,1
755.0,,,WN,DAL,SAT,1,1
451.0,630.0,,AA,ORD,SFO,2,0
6335.0,960.0,210.0,OH,BOS,MEM,1,0
334.0,1240.0,,WN,SMF,PHX,3,1
6603.0,,,OH,MSP,OKC,1,1
3025.0,,129.0,XE,BNA,IAH,1,1
2169.0,600.0,77.0,US,LGA,DCA,6,0
1710.0,1090.0,175.0,,PHX,STL,1,1
3260.0,765.0,170.0,MQ,DAY,DFW,7,0
3331.0,505.0,145.0,MQ,DFW,GSO,6,0
6466.0,300.0,53.0,OO,IYK,LAX,3,0
4561.0,905.0,122.0,,SLC,SJC,6,1
476.0,420.0,335.0,,BWI,LAS,5,1
158.0,1185.0,115.0,DL,DTW,LGA,4,1
1824.0,550.0,75.0,AA,IAH,DFW,7,0
1061.0,490.0,125.0,WN,ABQ,LAX,3,0
2731.0,866.0,49.0,YV,TUS,PHX,5,0
4755.0,760.0,125.0,OO,CLE,MSP,4,0
5586.0,965.0,76.0,EV,ATL,FAY,1,1
848.0,473.0,,,SJC,DEN,3,0
1514.0,965.0,115.0,DL,ATL,FNT,7,0
313.0,1051.0,37.0,HA,HNL,LIH,1,1
5306.0,764.0,80.0,EV,GSP,ATL,1,0
1777.0,1015.0,145.0,US,BOS,CLT,4,1
1568.0,1137.0,,CO,IAH,MCI,7,1
349.0,,68.0,DL,ATL,TLH,1,1
429.0,515.0,175.0,WN,DEN,SFO,4,1
152.0,1310.0,,UA,ORD,DEN,5,0
576.0,,,AA,DFW,ICT,4,0
62.0,980.0,250.0,WN,MDW,LAS,7,0
1402.0,715.0,,B6,AUS,FLL,1,0
5151.0,782.0,61.0,EV,ATL,TRI,3,1
335.0,890.0,182.0,CO,SAN,IAH,1,0
1830.0,,142.0,CO,IAH,PBI,4,1
345.0,477.0,183.0,B6,JFK,SRQ,6,0
1685.0,,155.0,WN,PDX,ABQ,5,1
9.0,540.0,60.0,WN,DAL,HOU,3,0
2407.0,695.0,58.0,XE,IAH,LFT,5,0
3002.0,540.0,70.0,WN,PHX,LAS,7,1
3944.0,1049.0,76.0,MQ,JFK,BWI,7,0
6661.0,1003.0,,OO,MOD,SFO,1,1
2669.0,680.0,135.0,WN,HOU,ABQ,7,1
27.0,415.0,317.0,,PHL,PHX,7,1
3128.0,825.0,70.0,WN,SAN,LAS,5,1
5301.0,766.0,78.0,EV,CAE,ATL,6,0
1772.0,480.0,,WN,SAN,TUS,5,1
3879.0,788.0,95.0,9E,ATL,FWA,7,1
3096.0,,50.0,MQ,SAN,LAX,5,0
4617.0,,93.0,,SLC,BZN,7,1
6401.0,548.0,69.0,OO,SFO,BUR,1,1
312.0,1220.0,232.0,CO,EWR,BQN,5,0
3758.0,455.0,140.0,WN,MSP,DEN,6,0
251.0,660.0,95.0,WN,RDU,BNA,7,0
5904.0,748.0,,XE,BTV,ORD,1,1
3236.0,,50.0,,GRK,DFW,5,0
59.0,870.0,110.0,WN,PHX,DEN,5,1
1105.0,1005.0,92.0,CO,BOS,EWR,1,1
1201.0,,235.0,AA,SNA,ORD,3,0
1839.0,1140.0,122.0,DL,DCA,ATL,3,1
4515.0,675.0,189.0,OO,SLC,ORD,2,1
1929.0,1240.0,37.0,YV,HNL,LIH,2,0
2722.0,1085.0,125.0,MQ,DSM,DFW,1,0
3877.0,635.0,145.0,MQ,PHL,ORD,6,0
1011.0,570.0,35.0,YV,HNL,OGG,5,0
5496.0,1020.0,,EV,CHO,ATL,4,1
2094.0,835.0,155.0,AA,MSP,DFW,4,1
2821.0,660.0,65.0,WN,MDW,DTW,6,1
5427.0,1152.0,77.0,EV,ATL,GNV,5,0
1107.0,1210.0,174.0,US,CLT,DFW,4,1
848.0,,100.0,AA,ABQ,DFW,3,0
286.0,1320.0,330.0,AA,LIH,LAX,1,0
1446.0,1330.0,292.0,US,LAX,PHL,2,0
4229.0,915.0,100.0,MQ,PIT,ORD,7,0
3140.0,445.0,59.0,XE,SAT,IAH,3,0
223.0,455.0,165.0,WN,MDW,TPA,7,0
2872.0,465.0,94.0,XE,AMA,IAH,6,0
1053.0,705.0,75.0,AA,STL,ORD,5,0
618.0,545.0,105.0,F9,PHX,DEN,5,0
576.0,705.0,155.0,B6,MCO,SWF,4,1
1249.0,1100.0,135.0,WN,MCO,PIT,6,1
2527.0,895.0,170.0,AA,DFW,SLC,6,0
2174.0,795.0,88.0,XE,IAH,PNS,5,1
7127.0,1014.0,120.0,EV,IAD,HSV,5,0
668.0,1120.0,50.0,WN,AUS,HOU,1,1
484.0,676.0,197.0,UA,DEN,DCA,1,0
2381.0,662.0,103.0,DL,ATL,RSW,3,1
1575.0,1075.0,190.0,WN,PHX,SEA,5,1
4608.0,760.0,168.0,OO,DFW,SLC,4,1
389.0,785.0,85.0,WN,MSY,BNA,5,1
1194.0,1042.0,,DL,DTW,CLT,3,0
609.0,860.0,82.0,,PWM,JFK,1,1
820.0,1255.0,,,IAH,PHX,2,1
6356.0,1135.0,112.0,OH,MEM,RDU,1,0
5423.0,898.0,59.0,EV,ATL,AVL,5,1
250.0,,84.0,US,SAN,PHX,6,0
1661.0,,100.0,WN,RNO,PHX,5,1
1452.0,,183.0,DL,ABQ,ATL,1,1
1637.0,565.0,235.0,AA,ORD,TUS,1,0
5510.0,,93.0,EV,ILM,ATL,1,0
1410.0,1175.0,129.0,US,ATL,PHL,5,0
1100.0,,159.0,FL,CMH,RSW,6,0
74.0,758.0,,FL,FLL,ATL,6,0
375.0,1320.0,100.0,AA,DFW,ELP,2,1
520.0,1065.0,180.0,CO,IAH,PHX,7,1
2038.0,710.0,60.0,WN,STL,MDW,3,1
3115.0,,75.0,MQ,SJC,LAX,3,0
967.0,485.0,130.0,WN,FLL,MSY,2,0
3363.0,1245.0,85.0,MQ,DFW,LRD,7,0
110.0,450.0,302.0,DL,ATL,LAX,1,1
62.0,,45.0,,JNU,SIT,3,0
4575.0,975.0,115.0,MQ,CLT,LGA,6,0
1685.0,550.0,175.0,,CLE,FLL,2,0
146.0,863.0,112.0,FL,ATL,DTW,5,0
3827.0,1295.0,51.0,9E,DTW,AZO,5,0
3415.0,955.0,100.0,WN,DAL,STL,4,1
473.0,450.0,120.0,FL,BWI,ATL,4,0
1218.0,510.0,225.0,AA,PDX,DFW,1,1
1657.0,435.0,,DL,CVG,ATL,1,1
1213.0,1138.0,73.0,DL,ATL,PNS,5,0
2144.0,1020.0,84.0,XE,EWR,ROC,5,0
517.0,1185.0,152.0,,PHX,OMA,4,0
328.0,860.0,120.0,WN,STL,MSY,2,1
1428.0,790.0,250.0,AA,SJU,JFK,7,0
4973.0,510.0,97.0,EV,FAY,ATL,6,0
448.0,420.0,390.0,CO,EWR,SFO,2,1
2735.0,680.0,105.0,WN,LAS,SFO,6,0
667.0,505.0,110.0,WN,HOU,TPA,1,1
6878.0,715.0,48.0,OO,ORD,ATW,4,1
1464.0,445.0,147.0,DL,MSP,DCA,1,1
6335.0,987.0,,OO,SAN,LAX,1,1
1616.0,320.0,144.0,US,DFW,CLT,3,0
3024.0,330.0,70.0,XE,HRL,IAH,5,0
503.0,850.0,309.0,CO,LAX,EWR,1,0
2052.0,835.0,,XE,IAH,RSW,6,0
1580.0,635.0,85.0,WN,OAK,SAN,2,1
1008.0,1080.0,,YV,HNL,OGG,1,1
85.0,930.0,400.0,AA,JFK,SFO,7,0
6417.0,390.0,144.0,OH,DAY,MSP,5,0
2406.0,935.0,150.0,WN,MCO,PHL,6,1
1400.0,375.0,145.0,WN,DEN,MDW,3,0
1007.0,1071.0,124.0,DL,MCI,ATL,3,0
210.0,420.0,295.0,DL,LAS,JFK,6,0
2291.0,805.0,135.0,AA,EGE,LAX,3,1
5163.0,345.0,169.0,EV,SYR,ATL,1,1
18.0,,249.0,FL,BWI,SJU,5,0
2402.0,1060.0,187.0,DL,MIA,DTW,6,0
1118.0,705.0,225.0,WN,SAN,BNA,5,1
292.0,913.0,315.0,UA,SFO,MCO,4,0
4128.0,770.0,135.0,MQ,MDT,ORD,4,0
2004.0,940.0,185.0,AA,ORD,MIA,7,0
1403.0,501.0,240.0,B6,AUS,SFO,6,0
558.0,,171.0,CO,IAH,DCA,5,0
1018.0,,,WN,SMF,LAX,5,1
1447.0,360.0,167.0,DL,LGA,ATL,7,1
279.0,849.0,31.0,,KOA,OGG,7,0
2964.0,680.0,71.0,XE,IAH,DFW,5,1
6219.0,613.0,,OO,SJC,LAX,4,1
675.0,725.0,172.0,AS,DEN,SEA,3,0
1029.0,1285.0,65.0,WN,LAS,LAX,5,0
79.0,990.0,189.0,DL,JFK,MCO,7,0
2192.0,1275.0,85.0,XE,IAH,MAF,2,0
5945.0,1072.0,133.0,XE,ORD,OKC,3,0
1041.0,505.0,185.0,CO,SAN,IAH,5,1
1577.0,640.0,65.0,WN,BUR,SJC,5,1
374.0,410.0,205.0,AA,TUS,ORD,2,0
4742.0,940.0,94.0,OO,RAP,MSP,3,0
4290.0,660.0,95.0,MQ,BNA,ORD,3,1
2198.0,850.0,136.0,XE,IAH,CRW,5,0
2731.0,445.0,118.0,DL,DTW,STL,3,1
303.0,725.0,183.0,US,DEN,CLT,5,1
5345.0,1290.0,116.0,EV,ATL,SHV,5,0
2818.0,1190.0,,YV,PHX,DSM,2,0
4487.0,1110.0,193.0,OO,STL,SLC,3,1
51.0,1140.0,65.0,WN,DAL,HOU,6,1
2063.0,1150.0,84.0,XE,CLE,ORD,4,0
5415.0,657.0,53.0,EV,CHA,ATL,1,0
143.0,1155.0,90.0,WN,MSP,STL,7,1
717.0,485.0,250.0,AA,LGA,DFW,2,0
67.0,,39.0,AS,SIT,JNU,3,0
1979.0,530.0,,WN,SAN,SJC,3,1
1371.0,1040.0,95.0,WN,BOS,BWI,6,1
130.0,739.0,111.0,,RSW,ATL,6,0
1814.0,,250.0,DL,LAX,CVG,6,0
7791.0,909.0,66.0,OO,SUN,SLC,7,1
167.0,698.0,42.0,HA,KOA,HNL,6,0
3928.0,385.0,93.0,9E,PIA,DTW,6,0
3097.0,674.0,81.0,OO,OMA,MKE,1,0
997.0,730.0,,US,PIT,CLT,1,0
1388.0,930.0,,DL,LGA,BOS,1,0
5447.0,680.0,93.0,EV,SDF,ATL,7,0
5450.0,865.0,64.0,,MGM,ATL,4,0
2049.0,1130.0,,WN,SAN,SJC,2,0
2085.0,540.0,,DL,RSW,LGA,1,0
526.0,695.0,240.0,WN,MDW,PHX,5,0
323.0,585.0,245.0,WN,LAS,JAX,3,1
6555.0,577.0,57.0,OO,GJT,DEN,3,0
3884.0,724.0,91.0,9E,SYR,DTW,5,0
143.0,375.0,146.0,F9,HOU,DEN,2,0
3879.0,905.0,105.0,MQ,ORD,DCA,4,0
625.0,,77.0,US,ABQ,PHX,7,0
3266.0,640.0,85.0,MQ,BTR,DFW,2,0
321.0,695.0,100.0,UA,DEN,JAC,2,0
1685.0,,75.0,WN,SJC,SAN,4,1
4028.0,1035.0,170.0,MQ,JAX,ORD,1,0
1317.0,975.0,205.0,DL,ATL,DEN,7,1
411.0,,110.0,FL,PWM,BWI,5,0
657.0,,220.0,AA,BWI,DFW,1,1
4992.0,770.0,79.0,EV,BQK,ATL,3,0
2666.0,480.0,119.0,DL,MCO,DCA,4,0
1465.0,665.0,170.0,AA,ORD,RSW,6,1
5321.0,1166.0,86.0,EV,CHS,ATL,2,0
3774.0,1215.0,160.0,WN,MCO,ALB,2,1
3869.0,885.0,175.0,MQ,ORD,SAT,7,1
6255.0,416.0,69.0,OO,SFO,BUR,7,0
5551.0,465.0,,EV,VPS,ATL,6,0
570.0,1060.0,260.0,CO,IAH,SFO,4,1
2992.0,845.0,60.0,,STL,BNA,3,1
4267.0,1170.0,,9E,MEM,GTR,5,0
2247.0,840.0,160.0,DL,LGA,ATL,5,0
852.0,748.0,96.0,UA,SFO,SAN,3,0
1868.0,650.0,70.0,WN,SDF,BHM,2,1
6989.0,1058.0,141.0,OO,ORF,ORD,2,1
539.0,,203.0,FL,PHX,ATL,7,0
1406.0,,73.0,US,PHL,BOS,3,1
2612.0,,225.0,DL,MSP,PDX,6,0
1220.0,1315.0,86.0,DL,DTW,MSN,1,1
3753.0,690.0,,WN,MCI,ABQ,4,1
